"REF_DATE","GEO","DGUID","Age group","Sex","Satisfaction with life and with selected domains of life","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Saskatchewan","2016A000247","25 to 34 years","Males","Achievement in life","Number","223","units ","0","v119131502","11.4.2.4","6.7","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Males","Personal relationships","Number","223","units ","0","v119131503","11.4.2.5","7.8","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Males","Personal appearance","Number","223","units ","0","v119131504","11.4.2.6","7.4","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Males","Feelings of safety","Number","223","units ","0","v119131505","11.4.2.7","8.6","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Males","Feeling part of the community","Number","223","units ","0","v119131506","11.4.2.8","7.0","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Males","Free time","Number","223","units ","0","v119131507","11.4.2.9","6.4","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Males","Quality of local environment","Number","223","units ","0","v119131508","11.4.2.10","8.0","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Females","Life as a whole","Number","223","units ","0","v119131509","11.4.3.1","8.1","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Females","Standard of living","Number","223","units ","0","v119131510","11.4.3.2","8.2","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Females","Health","Number","223","units ","0","v119131511","11.4.3.3","7.8","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Females","Achievement in life","Number","223","units ","0","v119131512","11.4.3.4","7.6","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Females","Personal relationships","Number","223","units ","0","v119131513","11.4.3.5","8.4","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Females","Personal appearance","Number","223","units ","0","v119131514","11.4.3.6","7.3","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Females","Feelings of safety","Number","223","units ","0","v119131515","11.4.3.7","8.2","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Females","Feeling part of the community","Number","223","units ","0","v119131516","11.4.3.8","7.2","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Females","Free time","Number","223","units ","0","v119131517","11.4.3.9","6.6","","","","1"
"2016","Saskatchewan","2016A000247","25 to 34 years","Females","Quality of local environment","Number","223","units ","0","v119131518","11.4.3.10","7.9","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Both sexes","Life as a whole","Number","223","units ","0","v119131519","11.5.1.1","8.0","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Both sexes","Standard of living","Number","223","units ","0","v119131520","11.5.1.2","7.5","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Both sexes","Health","Number","223","units ","0","v119131521","11.5.1.3","7.5","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Both sexes","Achievement in life","Number","223","units ","0","v119131522","11.5.1.4","7.5","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Both sexes","Personal relationships","Number","223","units ","0","v119131523","11.5.1.5","8.1","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Both sexes","Personal appearance","Number","223","units ","0","v119131524","11.5.1.6","7.4","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Both sexes","Feelings of safety","Number","223","units ","0","v119131525","11.5.1.7","8.5","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119131526","11.5.1.8","7.4","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Both sexes","Free time","Number","223","units ","0","v119131527","11.5.1.9","6.5","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Both sexes","Quality of local environment","Number","223","units ","0","v119131528","11.5.1.10","7.8","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Males","Life as a whole","Number","223","units ","0","v119131529","11.5.2.1","7.9","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Males","Standard of living","Number","223","units ","0","v119131530","11.5.2.2","7.4","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Males","Health","Number","223","units ","0","v119131531","11.5.2.3","7.6","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Males","Achievement in life","Number","223","units ","0","v119131532","11.5.2.4","7.6","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Males","Personal relationships","Number","223","units ","0","v119131533","11.5.2.5","8.0","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Males","Personal appearance","Number","223","units ","0","v119131534","11.5.2.6","7.8","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Males","Feelings of safety","Number","223","units ","0","v119131535","11.5.2.7","8.7","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Males","Feeling part of the community","Number","223","units ","0","v119131536","11.5.2.8","7.4","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Males","Free time","Number","223","units ","0","v119131537","11.5.2.9","6.6","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Males","Quality of local environment","Number","223","units ","0","v119131538","11.5.2.10","8.2","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Females","Life as a whole","Number","223","units ","0","v119131539","11.5.3.1","8.1","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Females","Standard of living","Number","223","units ","0","v119131540","11.5.3.2","7.6","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Females","Health","Number","223","units ","0","v119131541","11.5.3.3","7.3","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Females","Achievement in life","Number","223","units ","0","v119131542","11.5.3.4","7.5","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Females","Personal relationships","Number","223","units ","0","v119131543","11.5.3.5","8.2","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Females","Personal appearance","Number","223","units ","0","v119131544","11.5.3.6","7.0","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Females","Feelings of safety","Number","223","units ","0","v119131545","11.5.3.7","8.3","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Females","Feeling part of the community","Number","223","units ","0","v119131546","11.5.3.8","7.5","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Females","Free time","Number","223","units ","0","v119131547","11.5.3.9","6.5","","","","1"
"2016","Saskatchewan","2016A000247","35 to 44 years","Females","Quality of local environment","Number","223","units ","0","v119131548","11.5.3.10","7.5","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Both sexes","Life as a whole","Number","223","units ","0","v119131549","11.6.1.1","7.8","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Both sexes","Standard of living","Number","223","units ","0","v119131550","11.6.1.2","7.5","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Both sexes","Health","Number","223","units ","0","v119131551","11.6.1.3","7.4","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Both sexes","Achievement in life","Number","223","units ","0","v119131552","11.6.1.4","7.4","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Both sexes","Personal relationships","Number","223","units ","0","v119131553","11.6.1.5","7.9","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Both sexes","Personal appearance","Number","223","units ","0","v119131554","11.6.1.6","7.3","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Both sexes","Feelings of safety","Number","223","units ","0","v119131555","11.6.1.7","8.4","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119131556","11.6.1.8","7.5","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Both sexes","Free time","Number","223","units ","0","v119131557","11.6.1.9","6.8","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Both sexes","Quality of local environment","Number","223","units ","0","v119131558","11.6.1.10","8.1","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Males","Life as a whole","Number","223","units ","0","v119131559","11.6.2.1","7.7","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Males","Standard of living","Number","223","units ","0","v119131560","11.6.2.2","7.4","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Males","Health","Number","223","units ","0","v119131561","11.6.2.3","7.3","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Males","Achievement in life","Number","223","units ","0","v119131562","11.6.2.4","7.4","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Males","Personal relationships","Number","223","units ","0","v119131563","11.6.2.5","7.9","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Males","Personal appearance","Number","223","units ","0","v119131564","11.6.2.6","7.7","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Males","Feelings of safety","Number","223","units ","0","v119131565","11.6.2.7","8.5","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Males","Feeling part of the community","Number","223","units ","0","v119131566","11.6.2.8","7.7","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Males","Free time","Number","223","units ","0","v119131567","11.6.2.9","6.8","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Males","Quality of local environment","Number","223","units ","0","v119131568","11.6.2.10","8.2","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Females","Life as a whole","Number","223","units ","0","v119131569","11.6.3.1","7.9","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Females","Standard of living","Number","223","units ","0","v119131570","11.6.3.2","7.7","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Females","Health","Number","223","units ","0","v119131571","11.6.3.3","7.5","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Females","Achievement in life","Number","223","units ","0","v119131572","11.6.3.4","7.4","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Females","Personal relationships","Number","223","units ","0","v119131573","11.6.3.5","8.0","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Females","Personal appearance","Number","223","units ","0","v119131574","11.6.3.6","6.9","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Females","Feelings of safety","Number","223","units ","0","v119131575","11.6.3.7","8.4","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Females","Feeling part of the community","Number","223","units ","0","v119131576","11.6.3.8","7.3","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Females","Free time","Number","223","units ","0","v119131577","11.6.3.9","6.7","","","","1"
"2016","Saskatchewan","2016A000247","45 to 54 years","Females","Quality of local environment","Number","223","units ","0","v119131578","11.6.3.10","8.0","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Both sexes","Life as a whole","Number","223","units ","0","v119131579","11.7.1.1","8.1","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Both sexes","Standard of living","Number","223","units ","0","v119131580","11.7.1.2","7.9","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Both sexes","Health","Number","223","units ","0","v119131581","11.7.1.3","7.3","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Both sexes","Achievement in life","Number","223","units ","0","v119131582","11.7.1.4","7.8","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Both sexes","Personal relationships","Number","223","units ","0","v119131583","11.7.1.5","8.1","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Both sexes","Personal appearance","Number","223","units ","0","v119131584","11.7.1.6","7.1","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Both sexes","Feelings of safety","Number","223","units ","0","v119131585","11.7.1.7","8.5","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119131586","11.7.1.8","7.7","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Both sexes","Free time","Number","223","units ","0","v119131587","11.7.1.9","7.2","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Both sexes","Quality of local environment","Number","223","units ","0","v119131588","11.7.1.10","8.4","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Males","Life as a whole","Number","223","units ","0","v119131589","11.7.2.1","8.1","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Males","Standard of living","Number","223","units ","0","v119131590","11.7.2.2","7.8","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Males","Health","Number","223","units ","0","v119131591","11.7.2.3","7.3","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Males","Achievement in life","Number","223","units ","0","v119131592","11.7.2.4","7.9","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Males","Personal relationships","Number","223","units ","0","v119131593","11.7.2.5","8.0","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Males","Personal appearance","Number","223","units ","0","v119131594","11.7.2.6","7.5","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Males","Feelings of safety","Number","223","units ","0","v119131595","11.7.2.7","8.5","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Males","Feeling part of the community","Number","223","units ","0","v119131596","11.7.2.8","7.6","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Males","Free time","Number","223","units ","0","v119131597","11.7.2.9","7.1","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Males","Quality of local environment","Number","223","units ","0","v119131598","11.7.2.10","8.4","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Females","Life as a whole","Number","223","units ","0","v119131599","11.7.3.1","8.1","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Females","Standard of living","Number","223","units ","0","v119131600","11.7.3.2","8.1","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Females","Health","Number","223","units ","0","v119131601","11.7.3.3","7.4","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Females","Achievement in life","Number","223","units ","0","v119131602","11.7.3.4","7.7","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Females","Personal relationships","Number","223","units ","0","v119131603","11.7.3.5","8.1","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Females","Personal appearance","Number","223","units ","0","v119131604","11.7.3.6","6.8","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Females","Feelings of safety","Number","223","units ","0","v119131605","11.7.3.7","8.5","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Females","Feeling part of the community","Number","223","units ","0","v119131606","11.7.3.8","7.7","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Females","Free time","Number","223","units ","0","v119131607","11.7.3.9","7.3","","","","1"
"2016","Saskatchewan","2016A000247","55 to 64 years","Females","Quality of local environment","Number","223","units ","0","v119131608","11.7.3.10","8.5","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Both sexes","Life as a whole","Number","223","units ","0","v119131609","11.8.1.1","8.1","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Both sexes","Standard of living","Number","223","units ","0","v119131610","11.8.1.2","8.0","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Both sexes","Health","Number","223","units ","0","v119131611","11.8.1.3","7.0","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Both sexes","Achievement in life","Number","223","units ","0","v119131612","11.8.1.4","7.6","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Both sexes","Personal relationships","Number","223","units ","0","v119131613","11.8.1.5","8.3","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Both sexes","Personal appearance","Number","223","units ","0","v119131614","11.8.1.6","7.5","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Both sexes","Feelings of safety","Number","223","units ","0","v119131615","11.8.1.7","8.3","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Both sexes","Feeling part of the community","Number","223","units ","0","v119131616","11.8.1.8","7.7","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Both sexes","Free time","Number","223","units ","0","v119131617","11.8.1.9","7.8","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Both sexes","Quality of local environment","Number","223","units ","0","v119131618","11.8.1.10","8.2","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Males","Life as a whole","Number","223","units ","0","v119131619","11.8.2.1","8.0","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Males","Standard of living","Number","223","units ","0","v119131620","11.8.2.2","7.9","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Males","Health","Number","223","units ","0","v119131621","11.8.2.3","6.7","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Males","Achievement in life","Number","223","units ","0","v119131622","11.8.2.4","7.4","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Males","Personal relationships","Number","223","units ","0","v119131623","11.8.2.5","8.1","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Males","Personal appearance","Number","223","units ","0","v119131624","11.8.2.6","7.4","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Males","Feelings of safety","Number","223","units ","0","v119131625","11.8.2.7","8.1","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Males","Feeling part of the community","Number","223","units ","0","v119131626","11.8.2.8","7.7","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Males","Free time","Number","223","units ","0","v119131627","11.8.2.9","7.6","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Males","Quality of local environment","Number","223","units ","0","v119131628","11.8.2.10","8.0","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Females","Life as a whole","Number","223","units ","0","v119131629","11.8.3.1","8.2","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Females","Standard of living","Number","223","units ","0","v119131630","11.8.3.2","8.2","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Females","Health","Number","223","units ","0","v119131631","11.8.3.3","7.2","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Females","Achievement in life","Number","223","units ","0","v119131632","11.8.3.4","7.8","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Females","Personal relationships","Number","223","units ","0","v119131633","11.8.3.5","8.4","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Females","Personal appearance","Number","223","units ","0","v119131634","11.8.3.6","7.5","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Females","Feelings of safety","Number","223","units ","0","v119131635","11.8.3.7","8.4","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Females","Feeling part of the community","Number","223","units ","0","v119131636","11.8.3.8","7.7","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Females","Free time","Number","223","units ","0","v119131637","11.8.3.9","8.0","","","","1"
"2016","Saskatchewan","2016A000247","65 years and over","Females","Quality of local environment","Number","223","units ","0","v119131638","11.8.3.10","8.5","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Both sexes","Life as a whole","Number","223","units ","0","v119131639","11.9.1.1","8.2","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Both sexes","Standard of living","Number","223","units ","0","v119131640","11.9.1.2","8.0","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Both sexes","Health","Number","223","units ","0","v119131641","11.9.1.3","7.2","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Both sexes","Achievement in life","Number","223","units ","0","v119131642","11.9.1.4","7.6","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Both sexes","Personal relationships","Number","223","units ","0","v119131643","11.9.1.5","8.2","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Both sexes","Personal appearance","Number","223","units ","0","v119131644","11.9.1.6","7.4","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Both sexes","Feelings of safety","Number","223","units ","0","v119131645","11.9.1.7","8.4","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119131646","11.9.1.8","7.6","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Both sexes","Free time","Number","223","units ","0","v119131647","11.9.1.9","8.0","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Both sexes","Quality of local environment","Number","223","units ","0","v119131648","11.9.1.10","8.4","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Males","Life as a whole","Number","223","units ","0","v119131649","11.9.2.1","8.0","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Males","Standard of living","Number","223","units ","0","v119131650","11.9.2.2","7.9","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Males","Health","Number","223","units ","0","v119131651","11.9.2.3","7.1","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Males","Achievement in life","Number","223","units ","0","v119131652","11.9.2.4","7.3","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Males","Personal relationships","Number","223","units ","0","v119131653","11.9.2.5","8.1","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Males","Personal appearance","Number","223","units ","0","v119131654","11.9.2.6","7.5","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Males","Feelings of safety","Number","223","units ","0","v119131655","11.9.2.7","8.3","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Males","Feeling part of the community","Number","223","units ","0","v119131656","11.9.2.8","7.5","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Males","Free time","Number","223","units ","0","v119131657","11.9.2.9","7.9","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Males","Quality of local environment","Number","223","units ","0","v119131658","11.9.2.10","8.2","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Females","Life as a whole","Number","223","units ","0","v119131659","11.9.3.1","8.4","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Females","Standard of living","Number","223","units ","0","v119131660","11.9.3.2","8.1","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Females","Health","Number","223","units ","0","v119131661","11.9.3.3","7.3","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Females","Achievement in life","Number","223","units ","0","v119131662","11.9.3.4","7.8","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Females","Personal relationships","Number","223","units ","0","v119131663","11.9.3.5","8.2","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Females","Personal appearance","Number","223","units ","0","v119131664","11.9.3.6","7.4","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Females","Feelings of safety","Number","223","units ","0","v119131665","11.9.3.7","8.5","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Females","Feeling part of the community","Number","223","units ","0","v119131666","11.9.3.8","7.7","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Females","Free time","Number","223","units ","0","v119131667","11.9.3.9","8.0","","","","1"
"2016","Saskatchewan","2016A000247","65 to 74 years","Females","Quality of local environment","Number","223","units ","0","v119131668","11.9.3.10","8.6","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Both sexes","Life as a whole","Number","223","units ","0","v119131669","11.10.1.1","7.9","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Both sexes","Standard of living","Number","223","units ","0","v119131670","11.10.1.2","8.1","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Both sexes","Health","Number","223","units ","0","v119131671","11.10.1.3","6.6","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Both sexes","Achievement in life","Number","223","units ","0","v119131672","11.10.1.4","7.6","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Both sexes","Personal relationships","Number","223","units ","0","v119131673","11.10.1.5","8.4","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Both sexes","Personal appearance","Number","223","units ","0","v119131674","11.10.1.6","7.5","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Both sexes","Feelings of safety","Number","223","units ","0","v119131675","11.10.1.7","8.1","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Both sexes","Feeling part of the community","Number","223","units ","0","v119131676","11.10.1.8","7.8","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Both sexes","Free time","Number","223","units ","0","v119131677","11.10.1.9","7.6","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Both sexes","Quality of local environment","Number","223","units ","0","v119131678","11.10.1.10","8.0","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Males","Life as a whole","Number","223","units ","0","v119131679","11.10.2.1","7.9","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Males","Standard of living","Number","223","units ","0","v119131680","11.10.2.2","7.9","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Males","Health","Number","223","units ","0","v119131681","11.10.2.3","6.3","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Males","Achievement in life","Number","223","units ","0","v119131682","11.10.2.4","7.5","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Males","Personal relationships","Number","223","units ","0","v119131683","11.10.2.5","8.2","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Males","Personal appearance","Number","223","units ","0","v119131684","11.10.2.6","7.2","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Males","Feelings of safety","Number","223","units ","0","v119131685","11.10.2.7","7.9","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Males","Feeling part of the community","Number","223","units ","0","v119131686","11.10.2.8","8.0","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Males","Free time","Number","223","units ","0","v119131687","11.10.2.9","7.1","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Males","Quality of local environment","Number","223","units ","0","v119131688","11.10.2.10","7.7","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Females","Life as a whole","Number","223","units ","0","v119131689","11.10.3.1","8.0","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Females","Standard of living","Number","223","units ","0","v119131690","11.10.3.2","8.2","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Females","Health","Number","223","units ","0","v119131691","11.10.3.3","6.9","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Females","Achievement in life","Number","223","units ","0","v119131692","11.10.3.4","7.7","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Females","Personal relationships","Number","223","units ","0","v119131693","11.10.3.5","8.6","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Females","Personal appearance","Number","223","units ","0","v119131694","11.10.3.6","7.7","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Females","Feelings of safety","Number","223","units ","0","v119131695","11.10.3.7","8.3","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Females","Feeling part of the community","Number","223","units ","0","v119131696","11.10.3.8","7.7","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Females","Free time","Number","223","units ","0","v119131697","11.10.3.9","8.1","","","","1"
"2016","Saskatchewan","2016A000247","75 years and over","Females","Quality of local environment","Number","223","units ","0","v119131698","11.10.3.10","8.2","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Both sexes","Life as a whole","Number","223","units ","0","v119131699","12.1.1.1","7.8","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Both sexes","Standard of living","Number","223","units ","0","v119131700","12.1.1.2","7.8","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Both sexes","Health","Number","223","units ","0","v119131701","12.1.1.3","7.3","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Both sexes","Achievement in life","Number","223","units ","0","v119131702","12.1.1.4","7.2","","","","1"
